,rd,alpha,Fs,x,y,z,Node 1,Node 2,Node 3,Node 4,Node 5
0,5.213219395510325,0.658402152793543,16000.0,,,,,,,,
1,4.696475065624324,0.658402152793543,16000.0,,,,,,,,
2,5.995703214486296,0.658402152793543,16000.0,,,,,,,,
Source 1,,,,2.092437523344534,2.9601680840272775,2.1755258038188003,,,,,
Source 2,,,,3.5298687348478053,2.492886131523035,1.7177122976567605,,,,,
Noise 1,,,,4.952167206630615,0.6242635489357906,4.834427047509898,,,,,
Noise 2,,,,1.5560772559574854,1.7855818431338069,5.918580492706056,,,,,
Noise 3,,,,0.8376766059063778,3.029700203354208,5.722258402290939,,,,,
Node 1,,,,2.481760415907295,2.1421678561034416,4.650831359603442,,,,,
Node 2,,,,4.17811624790053,1.7030418992123015,3.7372744338041195,,,,,
Node 3,,,,1.0412380250515965,2.771412510391125,4.063512715873389,,,,,
Node 4,,,,1.307048387967822,1.040713438311545,5.1648129304744685,,,,,
Node 5,,,,1.7248505244051726,1.7625246814373596,4.7591745637045175,,,,,
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-2.0554130146271417e-06,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,1.3151380290044999e-05,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-3.612244976131134e-05,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,6.839687326584134e-05,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.00010109667845684594,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.00011947587728084685,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.00010487472288757905,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,3.800544954122416e-05,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,9.689062103583707e-05,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.0003076700417780914,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0005904163812805682,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.0009266783921345824,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0012820976477507942,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.0016060728281996515,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0018308417199770451,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.001865158123709901,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.001566565143291255,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.0006203528380030259,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.002226202434759057,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.03504441825474308,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.011737405463146671,0.0,0.0
h_sn 1,,,,,,,-7.797727529572069e-10,0.0,-0.006386985018078657,0.0,0.0
h_sn 1,,,,,,,-7.1492449611582e-07,0.0,0.0043606473764045165,0.0,0.0
h_sn 1,,,,,,,7.3438114562013405e-06,0.0,-0.0030380308472530283,0.0,0.0
h_sn 1,,,,,,,-2.5784289520653578e-05,0.0,0.0020186153736173025,0.0,0.0
h_sn 1,,,,,,,5.910210730257855e-05,0.0,-0.0012064752545582619,0.0,0.0
h_sn 1,,,,,,,-0.00010547977745639731,0.0,0.00057672118436355,0.0,0.0
h_sn 1,,,,,,,0.0001569307197865082,0.0,-0.0001193107070639049,0.0,0.0
h_sn 1,,,,,,,-0.00019916211177740755,0.0,-0.0001786953628857847,0.0,0.0
h_sn 1,,,,,,,0.00021277010773543202,0.0,0.00033822140387750554,0.0,0.0
h_sn 1,,,,,,,-0.00017569782968333795,0.0,-0.0003877113918096015,0.0,0.0
h_sn 1,,,,,,,6.662595752606962e-05,0.0,0.00035995492233489043,0.0,0.0
h_sn 1,,,,,,,0.00013125428595767594,0.0,-0.00028785501519929294,0.0,-1.7514662251883079e-09
h_sn 1,,,,,,,-0.000426776409043117,-1.0161706633271912e-09,0.0002003210733612625,0.0,-5.244673540708865e-07
h_sn 1,,,,,,,0.0008183764592913526,-6.048181198513672e-07,-0.0001191434906323475,0.0,6.307193670303578e-06
h_sn 1,,,,,,,-0.0012934188174994613,6.537211921311566e-06,5.7370581703753927e-05,0.0,-2.293839944817692e-05
h_sn 1,,,,,,,0.0018299924729244313,-2.3235296936819097e-05,-1.935296485980375e-05,0.0,5.3549403719293495e-05
h_sn 1,,,,,,,-0.0024023882962194974,5.360730589425574e-05,2.282504301900435e-06,0.0,-9.687072747566865e-05
h_sn 1,,,,,,,0.0029943135078897795,-9.614101977638081e-05,1.2187150763021448e-06,0.0,0.00014595819818151822
h_sn 1,,,,,,,-0.0036413186219053442,0.00014369817471150768,0.0,0.0,-0.00018795216045590222
h_sn 1,,,,,,,0.00470799232446565,-0.00018334794971680177,0.0,0.0,0.00020505810333779051
h_sn 1,,,,,,,0.030112848303939517,0.0001974140348759394,0.0,0.0,-0.00017670594413618664
h_sn 1,,,,,,,0.0019234772728791657,-0.00016567949953780588,0.0,0.0,8.260260043959559e-05
h_sn 1,,,,,,,-0.0024613031163334092,6.845498928788961e-05,0.0,0.0,9.381814376383658e-05
h_sn 1,,,,,,,0.00241827315539031,0.00010998785398357799,0.0,0.0,-0.00036218773669392795
h_sn 1,,,,,,,-0.002158179575501946,-0.00037824901845959913,0.0,0.0,0.0007229383878903607
h_sn 1,,,,,,,0.0017880311040491062,0.0007355778027442168,0.0,0.0,-0.0011666958266713429
h_sn 1,,,,,,,-0.001372387862629506,-0.0011712622351153273,0.0,0.0,0.0016761471732746108
h_sn 1,,,,,,,0.0009606259612977356,0.0016663441560494949,0.0,0.0,-0.0022319199208657267
h_sn 1,,,,,,,-0.0005905466058588791,-0.002198915238135869,0.0,0.0,0.00282771143703923
h_sn 1,,,,,,,0.00028776655697729833,0.002757231767010772,0.0,0.0,-0.0035221535793338457
h_sn 1,,,,,,,-6.514376225214854e-05,-0.003382982893493481,0.0,0.0,0.004792483247959126
