,0,1,2,3,4
y,26.29257231249136,15.662894969643748,17.80256806462027,13.521866593674064,16.310448857629115
dhat,32.73368739468191,27.31562274771312,30.136745323576662,26.247868956250777,29.657227154888158
imp,6.441115082190549,11.652727778069373,12.334177258956391,12.726002362576713,13.346778297259043
