,0,1,2,3,4
y,18.074721413839484,11.250143419438155,16.726543911874103,8.086826509410798,20.204871903488893
dhat,33.26549650237839,23.204242829094927,27.070110869056556,22.004210621853915,36.18996957398601
imp,15.190775088538906,11.954099409656772,10.343566957182453,13.917384112443116,15.985097670497119
