,rd,alpha,Fs,nNodes,d_intersensor,x,y,z,Node1Sensor1,Node1Sensor2,Node2Sensor1,Node2Sensor2,Node3Sensor1,Node3Sensor2
h_sn1,,,,,,,,,0.00021102963219345395,0.00041023234907341857,,,,
h_sn1,,,,,,,,,-0.00010616097395754894,-0.00012346914839286936,,,,
h_sn1,,,,,,,,,5.6349174243820895e-06,-0.00010108996590630471,,,,
h_sn1,,,,,,,,,9.811453283018948e-05,0.00031493261380416003,,,,
h_sn1,,,,,,,,,-0.00021415103270279023,-0.000552301812368945,,,,
h_sn1,,,,,,,,,0.0003581837943372985,0.000856835317454874,,,,
h_sn1,,,,,,,,,-0.0005698270896311577,-0.0013207696980725738,,,,
h_sn1,,,,,,,,,0.0010218962530776344,0.0022454355961447838,,,,
h_sn1,,,,,,,,,-0.011459455622206911,-0.005841279259963153,,,,
h_sn1,,,,,,,,,-0.000187580356319464,-0.007801520446679054,,,,
h_sn1,,,,,,,,,-0.0005597911528491405,0.0007415714795617809,,,,
h_sn1,,,,,,,,,0.0014775664525880506,-0.012133302622859065,,,,
h_sn1,,,,,,,,,-0.010404686318184414,0.002419340672534944,,,,
h_sn1,,,,,,,,,-0.002130894028361639,-0.0015989477413757306,,,,
h_sn1,,,,,,,,,0.000762680743228597,0.0012926109949233332,,,,
h_sn1,,,,,,,,,-0.0002522945034644818,-0.0012176319768521255,,,,
h_sn1,,,,,,,,,-0.0001356192728478209,0.0014870722957993454,,,,
h_sn1,,,,,,,,,0.0006406051532065151,-0.01118508021708594,,,,
h_sn1,,,,,,,,,-0.0020091755617724547,-0.0005155198214843291,,,,
h_sn1,,,,,,,,,-0.010323684559977644,9.532631585234419e-06,,,,
h_sn1,,,,,,,,,0.0017228647377370405,0.00016008922272396306,,,,
h_sn1,,,,,,,,,-0.000937487463694694,-0.0002719181748375085,,,,
h_sn1,,,,,,,,,0.0006092528436186865,0.00038046831868176714,,,,
h_sn1,,,,,,,,,-0.0004078583071052635,-0.0005090579493030576,,,,
h_sn1,,,,,,,,,0.0002507568591615269,0.0006783997567375929,,,,
h_sn1,,,,,,,,,-8.939409978691294e-05,-0.0009218836409236111,,,,
h_sn1,,,,,,,,,-0.0001949692142269224,0.0013210126720668148,,,,
h_sn1,,,,,,,,,0.008771057268339861,-0.00219432186440071,,,,
h_sn1,,,,,,,,,0.0007378700814710019,0.009561473354641564,,,,
h_sn1,,,,,,,,,-0.000536785401473994,0.0001314485710745216,,,,
h_sn1,,,,,,,,,0.0008043925176963383,0.006933881472512393,,,,
h_sn1,,,,,,,,,0.008967365416371052,0.0036338013844317454,,,,
h_sn1,,,,,,,,,-0.0009574208855452084,-0.0012800689344500686,,,,
h_sn1,,,,,,,,,0.0007748692242830917,0.00045931239144260784,,,,
h_sn1,,,,,,,,,-0.0008639020736714297,0.0001698657585101947,,,,
h_sn1,,,,,,,,,0.00114844447206413,-0.0010832302599766055,,,,
h_sn1,,,,,,,,,-0.0019182918077025365,0.008624588881653891,,,,
h_sn1,,,,,,,,,0.007658469116713591,0.0006969589629778864,,,,
h_sn1,,,,,,,,,0.0030511586255257436,0.00684329214572417,,,,
h_sn1,,,,,,,,,-0.0010148827618521117,0.0031878788390723293,,,,
h_sn1,,,,,,,,,0.0002967641656786288,-0.0016826525360507803,,,,
h_sn1,,,,,,,,,0.008228365666348188,0.0012305648549797957,,,,
h_sn1,,,,,,,,,0.0006136410975521009,-0.0010633253089089678,,,,
h_sn1,,,,,,,,,-0.0002446823617545285,0.0012014355629195888,,,,
h_sn1,,,,,,,,,1.1552581081377406e-05,0.008010855971040062,,,,
h_sn1,,,,,,,,,0.00023984398991984304,-8.15690612839471e-05,,,,
h_sn1,,,,,,,,,-0.0007056190894964453,-0.00012247022844372437,,,,
h_sn1,,,,,,,,,0.00841582220701841,0.0001871547202981362,,,,
h_sn1,,,,,,,,,0.0007502945257772613,-0.00023159209821126483,,,,
h_sn1,,,,,,,,,-0.00015093677427194913,0.00028281455922647534,,,,
h_sn1,,,,,,,,,-0.00013937726818293597,-0.0003554987687627002,,,,
h_sn1,,,,,,,,,0.0003979752167910099,0.00047087926208017397,,,,
h_sn1,,,,,,,,,-0.0007223780049201243,-0.0006802727950210483,,,,
h_sn1,,,,,,,,,0.0012991012443781913,0.0012017278923955395,,,,
h_sn1,,,,,,,,,-0.0033427668545022967,-0.007245269942515445,,,,
h_sn1,,,,,,,,,-0.005504363434881806,-0.0006684297681893513,,,,
h_sn1,,,,,,,,,0.0009844109799889774,-0.0064008922184287135,,,,
h_sn1,,,,,,,,,0.000192401711757177,-0.0012838943861672582,,,,
h_sn1,,,,,,,,,-0.006087150900323133,0.000690846600469878,,,,
h_sn1,,,,,,,,,-0.002054233090628549,-0.00046993949869978595,,,,
h_sn1,,,,,,,,,0.0010447610614571629,0.00034629373878069115,,,,
h_sn1,,,,,,,,,-0.000703939647881907,-0.0002646821710411551,,,,
h_sn1,,,,,,,,,0.0005170692679637718,0.00020586824130072344,,,,
h_sn1,,,,,,,,,-0.00039410440380098787,-0.00016107248969952166,,,,
h_sn1,,,,,,,,,0.00030660701201622544,0.0001262689041782587,,,,
h_sn1,,,,,,,,,-0.00024203585083698136,-9.822505533693674e-05,,,,
h_sn1,,,,,,,,,0.00019403226133218605,7.53795485246661e-05,,,,
h_sn1,,,,,,,,,-0.00015906171306065165,-5.697372497234378e-05,,,,
h_sn1,,,,,,,,,0.000134851902269612,4.2832473775242344e-05,,,,
h_sn1,,,,,,,,,-0.00012000975351530973,-3.256724140762955e-05,,,,
h_sn1,,,,,,,,,0.00011502255208735254,2.5614686815076843e-05,,,,
h_sn1,,,,,,,,,-0.00012001512330583869,-2.0752417450796004e-05,,,,
h_sn1,,,,,,,,,0.0001349861162776198,1.7295711541025552e-05,,,,
h_sn1,,,,,,,,,-0.00015994082042554729,-1.4006107800801529e-05,,,,
h_sn1,,,,,,,,,0.00019567523590107992,1.0281928528646744e-05,,,,
h_sn1,,,,,,,,,-0.0002448587851523164,-5.359662463189549e-06,,,,
h_sn1,,,,,,,,,0.00030920367308792527,-1.542185754127365e-06,,,,
h_sn1,,,,,,,,,-0.00039527063213149166,1.0806076178027446e-05,,,,
h_sn1,,,,,,,,,0.0005165529095066372,-2.2775916529335812e-05,,,,
h_sn1,,,,,,,,,-0.0007009437225434042,3.741465076410787e-05,,,,
h_sn1,,,,,,,,,0.00102070893932651,-5.423419068308633e-05,,,,
h_sn1,,,,,,,,,-0.0017597348286498996,7.161689997359981e-05,,,,
h_sn1,,,,,,,,,0.006366634330909369,-8.536770502302086e-05,,,,
h_sn1,,,,,,,,,0.0031333180040422565,8.337202089325319e-05,,,,
h_sn1,,,,,,,,,-0.0009460457620492897,-2.6387646871277873e-05,,,,
h_sn1,,,,,,,,,0.0002856757089889952,-0.00028052727232926155,,,,
h_sn1,,,,,,,,,0.0001950405201728463,0.006351104858825296,,,,
h_sn1,,,,,,,,,-0.0008539917370371695,0.0026746407916552264,,,,
h_sn1,,,,,,,,,0.01176359686173279,-0.002771123843333094,,,,
h_sn1,,,,,,,,,0.005244007374660211,0.007534514588366345,,,,
h_sn1,,,,,,,,,-0.0024266939314599003,0.0011973415391184343,,,,
h_sn1,,,,,,,,,0.007442598975280511,0.005607114692989394,,,,
h_sn1,,,,,,,,,0.0017996866263265971,0.002932273188366829,,,,
h_sn1,,,,,,,,,-0.0012144436633940204,0.0059378566246405815,,,,
h_sn1,,,,,,,,,0.0014499688734121569,0.001357083719039117,,,,
