,rd,alpha,Fs,x,y,z,Node 1,Node 2,Node 3,Node 4,Node 5
0,5.494294885209677,0.47713019433264126,16000.0,,,,,,,,
1,3.2194661276769443,0.47713019433264126,16000.0,,,,,,,,
2,4.13458432531629,0.47713019433264126,16000.0,,,,,,,,
Source 1,,,,2.2645653318741674,1.1833551180212463,1.5262616100100492,,,,,
Source 2,,,,0.5876174021862118,0.18244981102532795,1.274388195641669,,,,,
Noise 1,,,,0.6647913461850894,0.2163166398048128,4.031863530854611,,,,,
Noise 2,,,,1.9395763363990106,1.9750932979105886,0.3561180630436551,,,,,
Noise 3,,,,2.279470852344233,1.3534433119617926,0.653229573687469,,,,,
Node 1,,,,1.2644737603257725,1.0475889772998932,1.403371946775028,,,,,
Node 2,,,,1.1417480125895243,0.6551926297189719,0.49493013986012163,,,,,
Node 3,,,,3.1371800045357974,1.5522053619757838,2.6725882742953484,,,,,
Node 4,,,,5.032166144707184,0.7945266230155742,2.493569220494348,,,,,
Node 5,,,,3.784749334374131,1.4565265636725677,2.6540923585029286,,,,,
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-2.8792226317060633e-06,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,2.201124447090638e-05,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-5.3542877789576625e-05,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,8.099725596319477e-05,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-7.87396182219131e-05,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,1.6874100508283704e-05,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.00013165168564549995,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.00038288159543801124,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0007340610903573357,0.0,0.0,0.0,0.0
