,rd,alpha,Fs,x,y,z,Node 1,Node 2,Node 3,Node 4,Node 5
0,4.99921920739528,0.3680881450989109,16000.0,,,,,,,,
1,4.903283265159,0.3680881450989109,16000.0,,,,,,,,
2,3.453459729235093,0.3680881450989109,16000.0,,,,,,,,
Source 1,,,,4.884966838788123,4.733279938964851,2.8381653132251987,,,,,
Source 2,,,,4.619872075014312,0.9245617063804183,2.5684989180596998,,,,,
Noise 1,,,,2.5615068587005125,3.540643240981225,3.353973283737382,,,,,
Noise 2,,,,4.854210889400447,0.9233932511502354,1.1574284175099394,,,,,
Noise 3,,,,0.8732421244819811,3.602184163996601,2.2985364295585984,,,,,
Node 1,,,,2.385303272882012,1.1897567577957562,0.805412804332784,,,,,
Node 2,,,,2.32298657334138,0.31221011934498133,0.5336587338665305,,,,,
Node 3,,,,4.106291862726133,2.1347868999985056,2.2073117351892706,,,,,
Node 4,,,,4.339222331504413,1.371492213017257,1.0137212424260276,,,,,
Node 5,,,,0.41398682552595284,4.199735681739899,0.6929820751093273,,,,,
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
