,0,1,2,3,4
y,17.411618570061222,6.463655347541328,9.275375867615717,3.510937798828137,6.737075257232324
dhat,20.828826770809773,13.223942466199428,15.880076461252324,13.407082235047714,14.196883056680448
imp,3.4172082007485507,6.7602871186581,6.604700593636608,9.896144436219576,7.459807799448124
