,0,1,2,3,4
y,25.412784725901403,23.723760501252045,25.1144303116428,26.444767819503568,34.12846310778058
dhat,38.125592637165376,37.25697104163993,39.66868219543529,36.282657268280204,40.318034355968244
imp,12.712807911263972,13.533210540387884,14.554251883792489,9.837889448776636,6.1895712481876615
