,0,1,2,3,4
y,22.061667900505462,18.85729599873941,22.138231235486163,21.738120244811803,27.557998931663935
dhat,30.903207854723362,29.522867690677003,31.276347348750498,28.830400316480716,33.10070905677193
imp,8.8415399542179,10.665571691937593,9.138116113264335,7.092280071668913,5.542710125107998
