,0,1,2,3,4
y,26.29257231249136,15.662894969643748,17.80256806462027,13.521866593674064,16.310448857629115
dhat,31.55479230456015,24.964060656472505,27.448467543908283,24.292817958008573,26.012691907100283
imp,5.26221999206879,9.301165686828757,9.645899479288012,10.77095136433451,9.702243049471168
