,rd,alpha,Fs,nNodes,d_intersensor,x,y,z,Sensor 1,Sensor 2
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,-2.0730811220528324e-06,0.0
h_nn 1,,,,,,,,,1.12148700231705e-05,0.0
h_nn 1,,,,,,,,,-2.8591724258737284e-05,0.0
h_nn 1,,,,,,,,,5.529020416122298e-05,0.0
h_nn 1,,,,,,,,,-9.249419813659448e-05,0.0
h_nn 1,,,,,,,,,0.00014153640756389292,0.0
h_nn 1,,,,,,,,,-0.00020397809446596023,0.0
h_nn 1,,,,,,,,,0.0002817326668305856,0.0
h_nn 1,,,,,,,,,-0.00037725966358101583,0.0
h_nn 1,,,,,,,,,0.0004938763923055926,0.0
h_nn 1,,,,,,,,,-0.0006362754041067365,0.0
h_nn 1,,,,,,,,,0.0008114218082980779,0.0
h_nn 1,,,,,,,,,-0.0010301973687434917,0.0
h_nn 1,,,,,,,,,0.0013106308002108914,0.0
h_nn 1,,,,,,,,,-0.0016848419349045217,0.0
h_nn 1,,,,,,,,,0.002215867809556213,0.0
h_nn 1,,,,,,,,,-0.0030458969827470792,0.0
h_nn 1,,,,,,,,,0.004575258529831958,0.0
h_nn 1,,,,,,,,,-0.008526755395229176,0.0
h_nn 1,,,,,,,,,0.048998881571292785,0.0
h_nn 1,,,,,,,,,0.013210068156335403,0.0
h_nn 1,,,,,,,,,-0.005725977715032715,0.0
h_nn 1,,,,,,,,,0.0035681925310646757,0.0
h_nn 1,,,,,,,,,-0.002519234972845957,0.0
h_nn 1,,,,,,,,,0.001886293436908558,0.0
h_nn 1,,,,,,,,,-0.0014558788910813518,0.0
h_nn 1,,,,,,,,,0.001140664056861013,0.0
h_nn 1,,,,,,,,,-0.0008984289969366485,0.0
h_nn 1,,,,,,,,,0.0007063470306725013,0.0
h_nn 1,,,,,,,,,-0.0005510309379709908,0.0
h_nn 1,,,,,,,,,0.00042411322485027235,0.0
h_nn 1,,,,,,,,,-0.000320074927666286,0.0
h_nn 1,,,,,,,,,0.0002350929917820504,0.0
h_nn 1,,,,,,,,,-0.0001663899572495499,0.0
h_nn 1,,,,,,,,,0.000111848975817714,0.0
h_nn 1,,,,,,,,,-6.977723597931041e-05,0.0
h_nn 1,,,,,,,,,3.875654500867642e-05,0.0
h_nn 1,,,,,,,,,-1.7547305095466767e-05,0.0
h_nn 1,,,,,,,,,5.026428019235149e-06,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,-2.3262970712084347e-07
h_nn 1,,,,,,,,,0.0,3.845221400155346e-06
h_nn 1,,,,,,,,,0.0,-1.2320230172019394e-05
h_nn 1,,,,,,,,,0.0,2.6317557129254184e-05
h_nn 1,,,,,,,,,0.0,-4.6547615045827595e-05
h_nn 1,,,,,,,,,0.0,7.37976873236837e-05
h_nn 1,,,,,,,,,0.0,-0.00010897295208411181
h_nn 1,,,,,,,,,0.0,0.00015315993557934597
h_nn 1,,,,,,,,,0.0,-0.00020772540481334514
h_nn 1,,,,,,,,,0.0,0.00027447339469436846
h_nn 1,,,,,,,,,0.0,-0.0003559017868070461
h_nn 1,,,,,,,,,0.0,0.00045563804774482883
h_nn 1,,,,,,,,,0.0,-0.0005792168029274593
h_nn 1,,,,,,,,,0.0,0.0007355572204082487
h_nn 1,,,,,,,,,0.0,-0.0009400038896667553
h_nn 1,,,,,,,,,0.0,0.001221276687930209
h_nn 1,,,,,,,,,0.0,-0.0016397977468359179
h_nn 1,,,,,,,,,0.0,0.0023472986940383618
h_nn 1,,,,,,,,,0.0,-0.003861459910234553
h_nn 1,,,,,,,,,0.0,0.009825755184976302
h_nn 1,,,,,,,,,0.0,0.01937334168831668
h_nn 1,,,,,,,,,0.0,-0.004832476843611589
h_nn 1,,,,,,,,,0.0,0.0027022180799046425
h_nn 1,,,,,,,,,0.0,-0.0018262299600174349
h_nn 1,,,,,,,,,0.0,0.0013381513436243235
h_nn 1,,,,,,,,,0.0,-0.0010212718488894637
h_nn 1,,,,,,,,,0.0,0.0007959152686316968
h_nn 1,,,,,,,,,0.0,-0.0006260241687363146
h_nn 1,,,,,,,,,0.0,0.0004929704190877532
h_nn 1,,,,,,,,,0.0,-0.000386192433256531
h_nn 1,,,,,,,,,0.0,0.00029926502688529613
h_nn 1,,,,,,,,,0.0,-0.00022804816309301493
h_nn 1,,,,,,,,,0.0,0.00016973563266713183
h_nn 1,,,,,,,,,0.0,-0.0001223319052449145
h_nn 1,,,,,,,,,0.0,8.43486267048009e-05
h_nn 1,,,,,,,,,0.0,-5.462099148982532e-05
h_nn 1,,,,,,,,,0.0,3.2193048928441914e-05
h_nn 1,,,,,,,,,0.0,-1.6244474239728748e-05
h_nn 1,,,,,,,,,0.0,6.043277912157053e-06
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0
