,rd,alpha,Fs,x,y,z,Node 1,Node 2,Node 3,Node 4,Node 5
0,6.281869726292448,0.3756926771433992,16000.0,,,,,,,,
1,5.896754911914551,0.3756926771433992,16000.0,,,,,,,,
2,3.5476779944206926,0.3756926771433992,16000.0,,,,,,,,
Source 1,,,,3.6650510766288,4.566989422560343,2.3631004837701814,,,,,
Noise 1,,,,3.149131409560701,1.1944367894918344,2.7592459489213494,,,,,
Node 1,,,,3.202985668541572,3.8099426872469944,1.2288088593506405,,,,,
Node 2,,,,0.534215445407087,3.485398255533653,3.14776592204485,,,,,
Node 3,,,,6.146177270339006,2.626870531047911,1.203932954624853,,,,,
Node 4,,,,4.875324418364555,4.012362358213661,0.02227544664038276,,,,,
Node 5,,,,0.3817898711314794,1.4238833442927707,1.2342343207202713,,,,,
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-3.084124767604364e-06,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,1.9736805311530906e-05,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-5.478499432846043e-05,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.000105061930608113,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.00015781663065986515,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.00019113575704585422,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.00017666689566543854,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,8.44124514455161e-05,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.00011106148046942432,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.0004239701820431154,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0008512989030432432,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.001368388202304619,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0019266139114760632,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.0024527556191106235,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.002847839372102536,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.00297869460101393,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0026396507822690905,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.0013823410701571809,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.002578747014695121,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.053245939927232595,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.016484362235370444,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.009295569418905792,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.006479510215311624,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.00459375861621599,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0031102346007733594,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.00190816394443903,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0009614799558647836,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.00026243157627309156,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.00020292431867696307,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.00046179886705020423,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,-0.000553865121445205,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0005264704897426362,0.0,0.0,0.0,0.0
