,rd,alpha,Fs,x,y,z,Node 1,Node 2,Node 3,Node 4,Node 5
0,3.1234526245045124,0.9957193476950637,16000.0,,,,,,,,
1,5.935968408915795,0.9957193476950637,16000.0,,,,,,,,
2,6.749401247061524,0.9957193476950637,16000.0,,,,,,,,
Source 1,,,,1.6990365463795418,1.7382170918356397,0.7919450132451484,,,,,
Noise 1,,,,0.2985311744627813,0.11929008416968581,2.3325375301937696,,,,,
Node 1,,,,1.872616988848365,0.01478202753928551,6.72560418178498,,,,,
Node 2,,,,0.08820156967200579,5.1570560931495315,5.376092023896344,,,,,
Node 3,,,,1.3275461906594996,2.7971245624593086,4.079790579474676,,,,,
Node 4,,,,2.328899639939731,1.6546139253347258,1.498770724519244,,,,,
Node 5,,,,2.8027761178779294,2.0088677289807024,5.172026893855396,,,,,
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,-3.975940351013594e-06,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,2.746187279467662e-05,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,-7.003616123160979e-05,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.00011779772851646776,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,-0.00014473366664174102,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.00011654610366733369,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,2.5933124715832273e-06,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,-0.00024132926779145284,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0006118696615397489,0.0
