,rd,alpha,Fs,x,y,z,Node 1,Node 2,Node 3,Node 4,Node 5
0,6.980207580988581,0.5522993254042086,16000.0,,,,,,,,
1,5.699989690240647,0.5522993254042086,16000.0,,,,,,,,
2,3.3897455850826885,0.5522993254042086,16000.0,,,,,,,,
Source 1,,,,6.888293389508172,5.053520619226266,0.2591432919453234,,,,,
Noise 1,,,,5.260871420839355,0.7249901639873243,0.125940582057582,,,,,
Node 1,,,,0.17199743938622414,2.4107739504498364,0.4052593658649049,,,,,
Node 2,,,,4.3821792671376745,4.098590809816756,1.5944894521942496,,,,,
Node 3,,,,3.3099282694244687,0.11511811970705083,1.070754821076202,,,,,
Node 4,,,,5.020840634140112,2.915758836719877,1.6664775715881484,,,,,
Node 5,,,,5.187845645361492,0.32166760867433486,0.36427560100020523,,,,,
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,-1.160757112486582e-07,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,1.8071895348163458e-06,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,-1.1775552101377656e-06,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,-8.55426816406985e-06,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,3.375908319112205e-05,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,-7.81234266506098e-05,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.00014051507420764298,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,-0.0002134552772705984,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0002831788157299092,0.0,-6.694412385792889e-08,0.0
h_sn 1,,,,,,,0.0,-0.000332068548333755,0.0,1.1549563563517146e-06,0.0
h_sn 1,,,,,,,0.0,0.0003380681472151464,0.0,5.753721960164445e-07,0.0
h_sn 1,,,,,,,0.0,-0.00027554440138740716,0.0,-1.1366156662829488e-05,0.0
h_sn 1,,,,,,,0.0,0.00011715987689419168,0.0,3.665723390626829e-05,0.0
h_sn 1,,,,,,,0.0,0.0001652465821500334,0.0,-7.897539983982605e-05,0.0
h_sn 1,,,,,,,0.0,-0.0006017991017961837,0.0,0.00013664630817613978,0.0
h_sn 1,,,,,,,0.0,0.001225459543513416,0.0,-0.00020428463923521657,0.0
h_sn 1,,,,,,,0.0,-0.0020858248783047328,0.0,0.0002702579436325096,0.0
h_sn 1,,,,,,,0.0,0.003301451050027205,0.0,-0.0003158954370812389,0.0
h_sn 1,,,,,,,0.0,-0.005297582795588407,0.0,0.0003164827052018112,0.0
h_sn 1,,,,,,,0.0,0.010936077171312853,0.0,-0.00024345138072419381,0.0
h_sn 1,,,,,,,0.0,0.023865609998662617,0.0,6.736168055904967e-05,0.0
h_sn 1,,,,,,,0.0,-0.002036537052321016,0.0,0.00023965876967470175,0.0
h_sn 1,,,,,,,0.0,-0.0006710894054862135,0.0,-0.0007038066688666236,0.0
h_sn 1,,,,,,,0.0,0.0017633334946170248,0.0,0.0013493196049815517,0.0
h_sn 1,,,,,,,0.0,-0.0022490989874995653,0.0,-0.0022083389468728616,0.0
h_sn 1,,,,,,,0.0,0.0023751272248722574,0.0,0.0033618193638898656,0.0
h_sn 1,,,,,,,0.0,-0.0022483140222620207,0.0,-0.005122659709666649,0.0
h_sn 1,,,,,,,0.0,-0.0168130938897673,0.0,0.009601365345898805,0.0
h_sn 1,,,,,,,0.0,-0.0015705462361107654,0.0,0.022603709301458236,0.0
h_sn 1,,,,,,,0.0,0.0011440807010802275,0.0,-0.0006713888466671892,0.0
h_sn 1,,,,,,,0.0,-0.0008092690586089179,0.0,-0.001635764430311621,0.0
h_sn 1,,,,,,,0.0,0.0008958292472839873,0.0,0.0024666477293940705,0.0
h_sn 1,,,,,,,0.0,-0.017123204457264507,0.0,-0.0026963723787895785,0.0
h_sn 1,,,,,,,0.0,-0.0027472830110756756,0.0,-0.015407436782305451,0.0
h_sn 1,,,,,,,0.0,0.0023352567709547644,0.0,-0.0022942141132515272,0.0
h_sn 1,,,,,,,0.0,-0.0024123502954086513,0.0,0.0016929942476865694,0.0
h_sn 1,,,,,,,0.0,0.0026331490296575746,0.0,-0.0009868456653637106,0.0
h_sn 1,,,,,,,0.0,-0.0030993120821143395,0.0,0.0002329716850296142,0.0
h_sn 1,,,,,,,0.0,0.004868796604573444,0.0,0.0005056437039040985,0.0
h_sn 1,,,,,,,0.0,0.009164475353176514,0.0,-0.0011635205669493784,0.0
h_sn 1,,,,,,,0.0,-0.0008249269497688329,0.0,-0.015429365865540815,0.0
h_sn 1,,,,,,,0.0,0.0001918202609715972,0.0,-0.0023684424545038977,0.0
h_sn 1,,,,,,,0.0,-0.00016941965303908768,0.0,0.0027485226139763903,0.0
h_sn 1,,,,,,,0.0,0.00034406634538556105,0.0,-0.0031912283286473766,0.0
h_sn 1,,,,,,,0.0,-0.0006013191705988303,0.0,0.0043648852155169365,0.0
h_sn 1,,,,,,,0.0,0.0008868668672475971,0.0,0.00863239830466027,0.0
h_sn 1,,,,,,,0.0,-0.0011735951194002774,0.0,0.00028856081881226803,0.0
h_sn 1,,,,,,,0.0,0.001477621453087956,0.0,-0.0007698026758835425,0.0
h_sn 1,,,,,,,0.0,-0.0020396593597579865,0.0,0.0007850331991504228,0.0
h_sn 1,,,,,,,0.0,-0.015266827307326898,0.0,-0.0006737719185119307,0.0
h_sn 1,,,,,,,0.0,8.265145948224437e-05,0.0,0.0005274757251842553,0.0
h_sn 1,,,,,,,0.0,8.524959734215775e-05,0.0,-0.00038342331531636176,0.0
h_sn 1,,,,,,,0.0,9.52076965541351e-05,0.0,0.00025807491135229654,0.0
h_sn 1,,,,,,,0.0,-0.00037696924912605545,0.0,-0.00015695744779326012,0.0
h_sn 1,,,,,,,0.0,0.0006997160086753908,0.0,8.006537305026624e-05,0.0
h_sn 1,,,,,,,0.0,0.00985256905750582,0.0,-2.708868570620055e-05,0.0
h_sn 1,,,,,,,0.0,0.0005316475350298454,0.0,-6.670157943261987e-06,0.0
h_sn 1,,,,,,,0.0,-0.0003148144868030719,0.0,2.851349097776033e-05,0.0
h_sn 1,,,,,,,0.0,-0.0006086122326957938,0.0,-4.6108334290808766e-05,0.0
h_sn 1,,,,,,,0.0,0.00798574949211569,0.0,6.639756586089079e-05,0.0
h_sn 1,,,,,,,0.0,0.0041821642787178105,0.0,-9.169768967890197e-05,0.0
h_sn 1,,,,,,,0.0,-0.0018542429443614257,0.0,0.00012002881853640291,0.0
h_sn 1,,,,,,,0.0,0.0009287732279789787,0.0,-0.00014678950119501253,0.0
