,rd,alpha,Fs,x,y,z,Node 1,Node 2,Node 3,Node 4,Node 5
0,6.263151903922311,0.39124523283617646,16000.0,,,,,,,,
1,5.4500667760724735,0.39124523283617646,16000.0,,,,,,,,
2,4.977732376327543,0.39124523283617646,16000.0,,,,,,,,
Source 1,,,,3.934611649687482,1.1197789258703263,1.9178100520691914,,,,,
Noise 1,,,,4.228835338363692,0.17335625196722595,0.4098815765946983,,,,,
Node 1,,,,3.2763885781927558,4.072411803503289,0.4932808570345859,,,,,
Node 2,,,,3.991109620467209,1.8867521595089984,2.6546787291989986,,,,,
Node 3,,,,1.5099379666181016,3.3140904551046537,1.6105819060620867,,,,,
Node 4,,,,5.958935976297846,2.250918340059075,3.8152841565567233,,,,,
Node 5,,,,1.3597203017183086,3.8368727961160816,2.898221038505087,,,,,
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,-6.47186418756345e-07,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,8.267642387588553e-06,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,-1.2890897624442793e-05,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,-4.98948019121878e-06,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,6.593543105224319e-05,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,-0.00018513498424963906,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.00036579952963627845,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,-0.000593741509291773,0.0,0.0,0.0
