,rd,alpha,Fs,x,y,z,Node 1,Node 2,Node 3,Node 4,Node 5
0,5.321247017235111,0.3576347449346745,16000.0,,,,,,,,
1,3.886295304376921,0.3576347449346745,16000.0,,,,,,,,
2,4.367215738846124,0.3576347449346745,16000.0,,,,,,,,
Source 1,,,,2.080172114801329,0.3508053898833064,2.7187911315205344,,,,,
Source 2,,,,1.8921934453881895,3.5733329846887996,0.30038952465908714,,,,,
Noise 1,,,,3.586734748607056,0.09939279851657973,0.43452676710529164,,,,,
Node 1,,,,3.751312195131561,2.024718595693115,3.1399292090597664,,,,,
Node 2,,,,5.091007245936073,2.6387226720417436,3.941699295410819,,,,,
Node 3,,,,3.387129788074803,2.0456658209747345,2.635265284796775,,,,,
Node 4,,,,2.4073567857903813,3.3540523084006653,2.9966464998642595,,,,,
Node 5,,,,4.078643880602399,0.8266599665939451,1.0604529658179236,,,,,
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.0,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-7.51438243730384e-09,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-3.434770037537277e-07,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,7.285359886780404e-06,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-2.8725679212005043e-05,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,6.9633886240084e-05,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.00012930876982005895,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.00019944664468461235,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.00026353540514234905,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.00029787446668009084,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.0002742156955087586,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,0.00016368816011286773,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,5.8633058887771035e-05,0.0,0.0
h_sn 1,,,,,,,0.0,0.0,-0.0004093807356777135,0.0,0.0
h_sn 1,,,,,,,-1.6049101137057544e-06,0.0,0.0008937774696915669,0.0,0.0
h_sn 1,,,,,,,1.0877506704148992e-05,0.0,-0.00150486610257904,0.0,0.0
h_sn 1,,,,,,,-3.245670405453838e-05,0.0,0.0022265748617908143,0.0,0.0
h_sn 1,,,,,,,6.681350323061432e-05,0.0,-0.0030437624497069533,0.0,0.0
h_sn 1,,,,,,,-0.00010862605240459557,0.0,0.003970192412118718,0.0,0.0
h_sn 1,,,,,,,0.0001462586852796163,0.0,-0.0051517606065703565,0.0,0.0
h_sn 1,,,,,,,-0.00016262117779802001,0.0,0.007609524145305912,0.0,0.0
h_sn 1,,,,,,,0.00013742565141951113,0.0,0.03677735599437388,0.0,0.0
h_sn 1,,,,,,,-5.058269024101563e-05,0.0,0.0008158658839347041,0.0,0.0
h_sn 1,,,,,,,-0.00011376324420006757,0.0,-0.002285670565673253,0.0,0.0
h_sn 1,,,,,,,0.0003632132825098638,0.0,0.0025729010137609636,0.0,0.0
h_sn 1,,,,,,,-0.00069378649945822,0.0,-0.002452401270470135,0.0,-1.673561568585684e-06
h_sn 1,,,,,,,0.0010878236651815675,0.0,0.0021261542324039055,0.0,1.0723650476155592e-05
h_sn 1,,,,,,,-0.0015133181288816697,0.0,-0.0016978510605494567,0.0,-2.995789948526792e-05
h_sn 1,,,,,,,0.0019241997588374175,0.0,0.001240158552177211,0.0,5.787520516742728e-05
h_sn 1,,,,,,,-0.002259571182760159,0.0,-0.0008067967484637144,0.0,-8.772627668010398e-05
h_sn 1,,,,,,,0.0024349087589634793,0.0,0.00043211347628536073,0.0,0.00010766817385956738
h_sn 1,,,,,,,-0.002293036804954312,0.0,-0.00013910018117785225,0.0,-0.00010217816213582782
h_sn 1,,,,,,,0.0012476937728001715,0.0,-6.103939675443026e-05,0.0,5.461605305454493e-05
